2022-05-16 03:52:28.924 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Starting recovery process. recoveringAfterStartup=true
2022-05-16 03:52:28.924 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy startupVersions is empty
2022-05-16 03:52:29.031 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Begin buffering updates. core=[collection1_shard3_replica_n8]
2022-05-16 03:52:29.033 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.UpdateLog Starting to buffer updates. FSUpdateLog{state=ACTIVE, tlog=null}
2022-05-16 03:52:29.035 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Publishing state of core [collection1_shard3_replica_n8] as recovering, leader is [http://localhost:8985/solr/collection1_shard3_replica_n3/] and I am [http://localhost:8986/solr/collection1_shard3_replica_n8/]
2022-05-16 03:52:29.051 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Sending prep recovery command to [http://localhost:8985/solr]; [WaitForState: action=PREPRECOVERY&core=collection1_shard3_replica_n3&nodeName=localhost:8986_solr&coreNodeName=core_node11&state=recovering&checkLive=true&onlyIfLeader=true&onlyIfLeaderActive=true]
2022-05-16 03:52:29.161 INFO  (zkCallback-11-thread-2) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [4])
2022-05-16 03:52:29.162 INFO  (zkCallback-11-thread-1) [] o.a.s.c.c.ZkStateReader A cluster state change: [WatchedEvent state:SyncConnected type:NodeDataChanged path:/collections/collection1/state.json] for collection [collection1] has occurred - updating... (live nodes size: [4])
2022-05-16 03:52:31.671 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Attempting to PeerSync from [http://localhost:8985/solr/collection1_shard3_replica_n3/] - recoveringAfterStartup=[true]
2022-05-16 03:52:31.677 WARN  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.PeerSyncWithLeader no frame of reference to tell if we've missed updates
